dog_breed,description,image
american cocker spaniel,"Cocker Spaniel là một giống chó săn chuyên nghiệp thuộc dòng chó tha mồi (gundog) nhưng đồng thời nó cũng được mọi người yêu thích và nuôi trong nhà giống như là loài chó cảnh vì tính cách vui vẻ của nó. Chó Cocker Spaniel được xếp vào loại săn cạn, chuyên săn gà rừng và chim nên chúng được đặt tên là Cocker (Cock là con chim trống). Cocker tuy là giống chó Tây Ban Nha nhưng lại được nuôi và nhân giống phổ biến nhất ở Anh và Mỹ. Ngày nay, đa phần người nuôi chó thường nhập chó giống Cocker từ 2 nước này. Ở Anh, chó Cocker đã được nuôi từ thế kỷ 15 để làm chó săn cho giới quý tộc và Hoàng gia Anh. Cocker cũng đóng góp nguồn gen không nhỏ vào việc lai tạo các giống chó săn nổi tiếng khác của Anh Quốc. Chó Cocker hiện đại được chia thành chủ yếu 2 giống là American Cocker Spaniel (được phát triển theo chuẩn riêng của AKC) và English Cocker Spaniel (giống chó Cocker cổ, hầu như không thay đổi từ thế kỷ 14). Ở Việt Nam, giống Cocker được nuôi phổ biến hơn cả là Cocker Mỹ.
Tên khác: American Cocker Spaniel, English Cocker Spaniel
Biệt hiệu: Cockers
Đặc điểm
Cao: Đực: ACS: 14,5–15,5 inch (37–39 cm), ECS: 15,5–16 inch (39–41 cm)
Cái: ACS: 13,5–14,5 inch (34–37 cm), ECS: 15–15,5 inch (38–39 cm)",https://upload.wikimedia.org/wikipedia/commons/2/2e/Kerygma_Cockers_Echo_%26_Pheasant.JPG
english cocker spaniel,"Cocker Spaniel là một giống chó săn chuyên nghiệp thuộc dòng chó tha mồi (gundog) nhưng đồng thời nó cũng được mọi người yêu thích và nuôi trong nhà giống như là loài chó cảnh vì tính cách vui vẻ của nó. Chó Cocker Spaniel được xếp vào loại săn cạn, chuyên săn gà rừng và chim nên chúng được đặt tên là Cocker (Cock là con chim trống). Cocker tuy là giống chó Tây Ban Nha nhưng lại được nuôi và nhân giống phổ biến nhất ở Anh và Mỹ. Ngày nay, đa phần người nuôi chó thường nhập chó giống Cocker từ 2 nước này. Ở Anh, chó Cocker đã được nuôi từ thế kỷ 15 để làm chó săn cho giới quý tộc và Hoàng gia Anh. Cocker cũng đóng góp nguồn gen không nhỏ vào việc lai tạo các giống chó săn nổi tiếng khác của Anh Quốc. Chó Cocker hiện đại được chia thành chủ yếu 2 giống là American Cocker Spaniel (được phát triển theo chuẩn riêng của AKC) và English Cocker Spaniel (giống chó Cocker cổ, hầu như không thay đổi từ thế kỷ 14). Ở Việt Nam, giống Cocker được nuôi phổ biến hơn cả là Cocker Mỹ.
Tên khác: American Cocker Spaniel, English Cocker Spaniel
Biệt hiệu: Cockers
Đặc điểm
Cao: Đực: ACS: 14,5–15,5 inch (37–39 cm), ECS: 15,5–16 inch (39–41 cm)
Cái: ACS: 13,5–14,5 inch (34–37 cm), ECS: 15–15,5 inch (38–39 cm)",https://upload.wikimedia.org/wikipedia/commons/2/2e/Kerygma_Cockers_Echo_%26_Pheasant.JPG
english setter,"Setter Anh Quốc (English Setter) là giống chó săn thuộc giống chó tha mồi trong giống chó Setter có nguồn gốc từ nước Anh. Chúng có mặt lâu đời nhất tại Mĩ và là một trong những giống chó săn có mặt đầu tiên trên thế giới vào thế kỉ 16. Giống chó này là sản phẩm con lai giữa giống chó chỉ điểm (Pointer) với chó chó nước Tây Ban Nha và Springer Spaniel. Vào năm 1825 thì hiệp hội chó Setter Anh Quốc ra đời do Laverack lập lên và lần đầu tiên ra mắt năm 1859 tại Newcastle. Sau đó ông ta đã mang những chú chó Setter Anh Quốc do ông đã nuôi đẻ tại miền Bắc nước Anh để mang tới Mĩ và Canada, và ít lâu sau đó thì nó rất phổ biến và thống trị trên những đồng cỏ rộng lớn Bắc Mĩ. Tầng lớp giàu có lúc bấy giờ sẵn sàng bỏ ra 1 khoản tiền lớn để mua được những con Setter Anh Quốc thuần chủng để làm việc hiệu quả trong môn giải trí săn bắn của họ.Đặc biệt nó rất hiếm ở Việt Nam.",https://upload.wikimedia.org/wikipedia/commons/c/ca/English_Setter_black_water.jpg
lawerack,"Setter Anh Quốc (English Setter) là giống chó săn thuộc giống chó tha mồi trong giống chó Setter có nguồn gốc từ nước Anh. Chúng có mặt lâu đời nhất tại Mĩ và là một trong những giống chó săn có mặt đầu tiên trên thế giới vào thế kỉ 16. Giống chó này là sản phẩm con lai giữa giống chó chỉ điểm (Pointer) với chó chó nước Tây Ban Nha và Springer Spaniel. Vào năm 1825 thì hiệp hội chó Setter Anh Quốc ra đời do Laverack lập lên và lần đầu tiên ra mắt năm 1859 tại Newcastle. Sau đó ông ta đã mang những chú chó Setter Anh Quốc do ông đã nuôi đẻ tại miền Bắc nước Anh để mang tới Mĩ và Canada, và ít lâu sau đó thì nó rất phổ biến và thống trị trên những đồng cỏ rộng lớn Bắc Mĩ. Tầng lớp giàu có lúc bấy giờ sẵn sàng bỏ ra 1 khoản tiền lớn để mua được những con Setter Anh Quốc thuần chủng để làm việc hiệu quả trong môn giải trí săn bắn của họ.Đặc biệt nó rất hiếm ở Việt Nam.",https://upload.wikimedia.org/wikipedia/commons/c/ca/English_Setter_black_water.jpg
laverack,"Setter Anh Quốc (English Setter) là giống chó săn thuộc giống chó tha mồi trong giống chó Setter có nguồn gốc từ nước Anh. Chúng có mặt lâu đời nhất tại Mĩ và là một trong những giống chó săn có mặt đầu tiên trên thế giới vào thế kỉ 16. Giống chó này là sản phẩm con lai giữa giống chó chỉ điểm (Pointer) với chó chó nước Tây Ban Nha và Springer Spaniel. Vào năm 1825 thì hiệp hội chó Setter Anh Quốc ra đời do Laverack lập lên và lần đầu tiên ra mắt năm 1859 tại Newcastle. Sau đó ông ta đã mang những chú chó Setter Anh Quốc do ông đã nuôi đẻ tại miền Bắc nước Anh để mang tới Mĩ và Canada, và ít lâu sau đó thì nó rất phổ biến và thống trị trên những đồng cỏ rộng lớn Bắc Mĩ. Tầng lớp giàu có lúc bấy giờ sẵn sàng bỏ ra 1 khoản tiền lớn để mua được những con Setter Anh Quốc thuần chủng để làm việc hiệu quả trong môn giải trí săn bắn của họ.Đặc biệt nó rất hiếm ở Việt Nam.",https://upload.wikimedia.org/wikipedia/commons/c/ca/English_Setter_black_water.jpg
llewellin setter,"Setter Anh Quốc (English Setter) là giống chó săn thuộc giống chó tha mồi trong giống chó Setter có nguồn gốc từ nước Anh. Chúng có mặt lâu đời nhất tại Mĩ và là một trong những giống chó săn có mặt đầu tiên trên thế giới vào thế kỉ 16. Giống chó này là sản phẩm con lai giữa giống chó chỉ điểm (Pointer) với chó chó nước Tây Ban Nha và Springer Spaniel. Vào năm 1825 thì hiệp hội chó Setter Anh Quốc ra đời do Laverack lập lên và lần đầu tiên ra mắt năm 1859 tại Newcastle. Sau đó ông ta đã mang những chú chó Setter Anh Quốc do ông đã nuôi đẻ tại miền Bắc nước Anh để mang tới Mĩ và Canada, và ít lâu sau đó thì nó rất phổ biến và thống trị trên những đồng cỏ rộng lớn Bắc Mĩ. Tầng lớp giàu có lúc bấy giờ sẵn sàng bỏ ra 1 khoản tiền lớn để mua được những con Setter Anh Quốc thuần chủng để làm việc hiệu quả trong môn giải trí săn bắn của họ.Đặc biệt nó rất hiếm ở Việt Nam.",https://upload.wikimedia.org/wikipedia/commons/c/ca/English_Setter_black_water.jpg
english springer spaniel,"Chó Springer Spaniel Anh Quốc (tiếng Anh: English Springer Spaniel) là một giống chó săn thuộc dòng chó Spaniel được nuôi để săn bắn và lùa chim. Nó là một giống chó dễ bị tổn thương và có tuổi thọ trung bình từ 12-14 năm.[1] Chúng rất giống với Welsh Springer Spaniel và có nguồn gốc từ Norfolk hoặc Shropshire Spaniels vào giữa thế kỷ 19; giống chó này đã được phân ra thành giống riêng biệt. Loài này có sức khỏe tương đối ổn định. Năm 1902, Câu lạc bộ Kennel đã công nhận Chó Springer Spaniel Anh Quốc là một giống riêng biệt. Thuật ngữ Springer xuất phát từ vai trò săn bắn lịch sử, nơi con chó lùa (mùa xuân) chim vào không khí.",https://upload.wikimedia.org/wikipedia/commons/c/c1/English_Springer_Spaniel_in_Tallinn.JPG
english toy spaniel,"English Toy Spaniel được nhập khẩu từ Anh vào năm 1886 và được đăng ký cùng năm bởi American Kennel Club (AKC) cho Susannah Roberts (Bà B. F. Wilson) ở Pittsburgh, Pennsylvania. Nó là giống chó đồ chơi thứ ba được AKC công nhận, trước Yorkshire Terrier và Pug. Có bốn màu, đó là nâu vàng và đen (English Toy, trước đây là King Charles); da trắng, rám nắng và đen (Thái tử Charles); đỏ và trắng (Blenheim); và màu đỏ (Ruby). Chúng có bộ lông dài và bóng, đầu vuông, chân ngắn với thân hình nhỏ gọn. Giống chó này chỉ cao khoảng 10 inch và nặng trung bình khoảng 12 pound.",http://cdn.akc.org/content/article-body-image/english_toy_spaniel_body_image_2.jpg
king charles spaniel,"English Toy Spaniel được nhập khẩu từ Anh vào năm 1886 và được đăng ký cùng năm bởi American Kennel Club (AKC) cho Susannah Roberts (Bà B. F. Wilson) ở Pittsburgh, Pennsylvania. Nó là giống chó đồ chơi thứ ba được AKC công nhận, trước Yorkshire Terrier và Pug. Có bốn màu, đó là nâu vàng và đen (English Toy, trước đây là King Charles); da trắng, rám nắng và đen (Thái tử Charles); đỏ và trắng (Blenheim); và màu đỏ (Ruby). Chúng có bộ lông dài và bóng, đầu vuông, chân ngắn với thân hình nhỏ gọn. Giống chó này chỉ cao khoảng 10 inch và nặng trung bình khoảng 12 pound.",http://cdn.akc.org/content/article-body-image/english_toy_spaniel_body_image_2.jpg
entlebucher mountain,"Chó núi Entlebucher (Entlebucher Mountain Dog) hay còn gọi là chó chăn gia súc Entlebucher là một giống chó chăn gia súc có nguồn gốc từ Thụy Sĩ. Chúng là một trong bốn giống chó tam thể (tam sắc) của Thụy Sĩ (Sennenhund). Chúng thường được sử dụng làm chó canh gác, bảo vệ, kéo xe và trong các nông trại. Ngày nay, chúng được dùng để làm nhiều công việc khác nhau cũng như một số được sử dụng làm chó nuôi trong gia đình.
Chúng là giống chó năng động, hoạt động thần kinh mạnh mẽ, tự chủ, đáng tin cậy và không sợ hãi. Rất thân thiện, gắn bó với chủ và những người trong gia đình nhưng có một chút nghi ngờ với những người lạ. Những con chó khi đã canh gác thì rất khó bị dụ dỗ. Tính khí chúng vui vẻ và có khả năng tiếp thu các bài huấn luyện. Người ta cũng không sử dụng chúng để làm chó nghiệp vụ.",https://upload.wikimedia.org/wikipedia/commons/2/26/Appenzeller_Sennenhund_01_K.jpg
núi entlebucher,"Chó núi Entlebucher (Entlebucher Mountain Dog) hay còn gọi là chó chăn gia súc Entlebucher là một giống chó chăn gia súc có nguồn gốc từ Thụy Sĩ. Chúng là một trong bốn giống chó tam thể (tam sắc) của Thụy Sĩ (Sennenhund). Chúng thường được sử dụng làm chó canh gác, bảo vệ, kéo xe và trong các nông trại. Ngày nay, chúng được dùng để làm nhiều công việc khác nhau cũng như một số được sử dụng làm chó nuôi trong gia đình.
Chúng là giống chó năng động, hoạt động thần kinh mạnh mẽ, tự chủ, đáng tin cậy và không sợ hãi. Rất thân thiện, gắn bó với chủ và những người trong gia đình nhưng có một chút nghi ngờ với những người lạ. Những con chó khi đã canh gác thì rất khó bị dụ dỗ. Tính khí chúng vui vẻ và có khả năng tiếp thu các bài huấn luyện. Người ta cũng không sử dụng chúng để làm chó nghiệp vụ.",https://upload.wikimedia.org/wikipedia/commons/2/26/Appenzeller_Sennenhund_01_K.jpg
chăn gia súc entlebucher,"Chó núi Entlebucher (Entlebucher Mountain Dog) hay còn gọi là chó chăn gia súc Entlebucher là một giống chó chăn gia súc có nguồn gốc từ Thụy Sĩ. Chúng là một trong bốn giống chó tam thể (tam sắc) của Thụy Sĩ (Sennenhund). Chúng thường được sử dụng làm chó canh gác, bảo vệ, kéo xe và trong các nông trại. Ngày nay, chúng được dùng để làm nhiều công việc khác nhau cũng như một số được sử dụng làm chó nuôi trong gia đình.
Chúng là giống chó năng động, hoạt động thần kinh mạnh mẽ, tự chủ, đáng tin cậy và không sợ hãi. Rất thân thiện, gắn bó với chủ và những người trong gia đình nhưng có một chút nghi ngờ với những người lạ. Những con chó khi đã canh gác thì rất khó bị dụ dỗ. Tính khí chúng vui vẻ và có khả năng tiếp thu các bài huấn luyện. Người ta cũng không sử dụng chúng để làm chó nghiệp vụ.",https://upload.wikimedia.org/wikipedia/commons/2/26/Appenzeller_Sennenhund_01_K.jpg
field spaniel,"Chó Field Spaniel là một giống chó kích cỡ nằm ở tầm trung của loại chó Spaniel. Ban đầu giống chó này được phát triển để trở thành một giống chó chó có ngoại hình hoàn toàn màu đen vào cuối thế kỷ 19 và đầu thế kỷ 20 và không được ưa chuộng vì chúng có nhiệm vụ, công việc như một giống chó săn. Tuy nhiên, vào giữa thế kỷ 20, chúng được tái phát triển như trở thành một giống chó chân dài thích hợp hơn để sử dụng cho công việc tại nông trường. Giống chó Field Spaniel hiện nay được xem là một giống hiếm, và được đăng ký dưới hình thức một giống bản địa dễ bị tổn thương bởi Câu lạc bộ Chăm sóc Chó.",https://upload.wikimedia.org/wikipedia/commons/7/78/Field_spaniel_581.jpg
finnish spitz,"Chó săn Phần Lan (tiếng Phần Lan: Suomenpystykorva/tiếng Anh: Finnish Spitz) là một giống chó săn có nguồn gốc từ Phần Lan. Nó được coi là quốc khuyển của Phần Lan. Loài chó này được gọi là Chó sủa chim của Phần Lan.
Tên khác: Chó săn Phần Lan, Finnish Spets, Finsk Spets, Loulou Finois, Suomalainen pystykorva, Suomenpystykorva
Nguồn gốc: Phần Lan",https://upload.wikimedia.org/wikipedia/commons/2/27/Finnish_Spitz_600.jpg
"săn phần lan,finnish spets","Chó săn Phần Lan (tiếng Phần Lan: Suomenpystykorva/tiếng Anh: Finnish Spitz) là một giống chó săn có nguồn gốc từ Phần Lan. Nó được coi là quốc khuyển của Phần Lan. Loài chó này được gọi là Chó sủa chim của Phần Lan.
Tên khác: Chó săn Phần Lan, Finnish Spets, Finsk Spets, Loulou Finois, Suomalainen pystykorva, Suomenpystykorva
Nguồn gốc: Phần Lan",https://upload.wikimedia.org/wikipedia/commons/2/27/Finnish_Spitz_600.jpg
finsk spets,"Chó săn Phần Lan (tiếng Phần Lan: Suomenpystykorva/tiếng Anh: Finnish Spitz) là một giống chó săn có nguồn gốc từ Phần Lan. Nó được coi là quốc khuyển của Phần Lan. Loài chó này được gọi là Chó sủa chim của Phần Lan.
Tên khác: Chó săn Phần Lan, Finnish Spets, Finsk Spets, Loulou Finois, Suomalainen pystykorva, Suomenpystykorva
Nguồn gốc: Phần Lan",https://upload.wikimedia.org/wikipedia/commons/2/27/Finnish_Spitz_600.jpg
